Date,County,ED Visit Count,Hospitalization Count
6/6/2020,Kosciusko,0,0
6/7/2020,Kosciusko,1,0
6/8/2020,Kosciusko,3,2
6/9/2020,Kosciusko,4,2
6/10/2020,Kosciusko,6,1
6/11/2020,Kosciusko,2,3
6/12/2020,Kosciusko,0,0
6/13/2020,Kosciusko,2,0
6/14/2020,Kosciusko,2,2
6/15/2020,Kosciusko,2,1
6/16/2020,Kosciusko,0,0
6/17/2020,Kosciusko,1,2
6/18/2020,Kosciusko,0,0
6/19/2020,Kosciusko,0,1
6/20/2020,Kosciusko,0,0
6/21/2020,Kosciusko,1,1
6/22/2020,Kosciusko,0,0
6/23/2020,Kosciusko,1,0
6/24/2020,Kosciusko,2,1
6/25/2020,Kosciusko,1,1
6/26/2020,Kosciusko,2,0
6/27/2020,Kosciusko,3,2
6/28/2020,Kosciusko,0,0
6/29/2020,Kosciusko,1,1
6/30/2020,Kosciusko,0,2
7/1/2020,Kosciusko,0,0
7/2/2020,Kosciusko,4,3
7/3/2020,Kosciusko,0,0
7/4/2020,Kosciusko,2,1
7/5/2020,Kosciusko,0,0
7/6/2020,Kosciusko,1,0
7/7/2020,Kosciusko,1,3
7/8/2020,Kosciusko,1,0
7/9/2020,Kosciusko,4,4
7/10/2020,Kosciusko,1,1
7/11/2020,Kosciusko,1,0
7/12/2020,Kosciusko,1,0
7/13/2020,Kosciusko,1,1
7/14/2020,Kosciusko,1,0
7/15/2020,Kosciusko,1,1
7/16/2020,Kosciusko,1,1
7/17/2020,Kosciusko,0,0
7/18/2020,Kosciusko,1,1
7/19/2020,Kosciusko,0,0
7/20/2020,Kosciusko,2,0
7/21/2020,Kosciusko,1,1
7/22/2020,Kosciusko,4,0
7/23/2020,Kosciusko,0,0
7/24/2020,Kosciusko,3,0
7/25/2020,Kosciusko,1,0
7/26/2020,Kosciusko,0,0
7/27/2020,Kosciusko,1,0
7/28/2020,Kosciusko,1,1
7/29/2020,Kosciusko,0,2
7/30/2020,Kosciusko,0,0
7/31/2020,Kosciusko,2,1
8/1/2020,Kosciusko,1,0
8/2/2020,Kosciusko,0,0
8/3/2020,Kosciusko,1,0
8/4/2020,Kosciusko,0,0
8/5/2020,Kosciusko,1,0
8/6/2020,Kosciusko,0,0
8/7/2020,Kosciusko,1,1
8/8/2020,Kosciusko,2,0
8/9/2020,Kosciusko,1,1
8/10/2020,Kosciusko,1,0
8/11/2020,Kosciusko,1,1
8/12/2020,Kosciusko,1,0
8/13/2020,Kosciusko,1,0
8/14/2020,Kosciusko,2,2
8/15/2020,Kosciusko,0,2
8/16/2020,Kosciusko,1,1
8/17/2020,Kosciusko,0,1
8/18/2020,Kosciusko,0,0
8/19/2020,Kosciusko,0,1
8/20/2020,Kosciusko,2,1
8/21/2020,Kosciusko,2,0
8/22/2020,Kosciusko,4,1
8/23/2020,Kosciusko,0,0
8/24/2020,Kosciusko,2,1
8/25/2020,Kosciusko,0,1
8/26/2020,Kosciusko,1,0
8/27/2020,Kosciusko,0,0
8/28/2020,Kosciusko,0,0
8/29/2020,Kosciusko,0,1
8/30/2020,Kosciusko,1,1
8/31/2020,Kosciusko,1,1
9/1/2020,Kosciusko,1,0
9/2/2020,Kosciusko,2,1
9/3/2020,Kosciusko,0,1
9/4/2020,Kosciusko,0,0
9/5/2020,Kosciusko,0,0
9/6/2020,Kosciusko,0,0
9/7/2020,Kosciusko,0,0
9/8/2020,Kosciusko,0,0
9/9/2020,Kosciusko,1,2
9/10/2020,Kosciusko,1,0
9/11/2020,Kosciusko,1,1
9/12/2020,Kosciusko,0,0
9/13/2020,Kosciusko,1,1
9/14/2020,Kosciusko,1,2
9/15/2020,Kosciusko,1,1
9/16/2020,Kosciusko,1,0
9/17/2020,Kosciusko,2,1
9/18/2020,Kosciusko,0,0
9/19/2020,Kosciusko,0,0
9/20/2020,Kosciusko,2,0
9/21/2020,Kosciusko,1,2
9/22/2020,Kosciusko,1,0
9/23/2020,Kosciusko,0,0
9/24/2020,Kosciusko,0,0
9/25/2020,Kosciusko,0,0
9/26/2020,Kosciusko,0,2
9/27/2020,Kosciusko,5,1
9/28/2020,Kosciusko,1,1
9/29/2020,Kosciusko,1,1
9/30/2020,Kosciusko,2,3
10/1/2020,Kosciusko,2,1
10/2/2020,Kosciusko,1,0
10/3/2020,Kosciusko,3,1
10/4/2020,Kosciusko,4,3
10/5/2020,Kosciusko,3,4
10/6/2020,Kosciusko,1,0
10/7/2020,Kosciusko,2,2
10/8/2020,Kosciusko,1,1
10/9/2020,Kosciusko,2,2
10/10/2020,Kosciusko,3,2
10/11/2020,Kosciusko,4,4
10/12/2020,Kosciusko,1,1
10/13/2020,Kosciusko,4,1
10/14/2020,Kosciusko,2,1
10/15/2020,Kosciusko,2,3
10/16/2020,Kosciusko,2,3
10/17/2020,Kosciusko,4,2
10/18/2020,Kosciusko,2,3
10/19/2020,Kosciusko,4,0
10/20/2020,Kosciusko,4,2
10/21/2020,Kosciusko,2,1
10/22/2020,Kosciusko,4,3
10/23/2020,Kosciusko,7,3
10/24/2020,Kosciusko,4,3
10/25/2020,Kosciusko,7,5
10/26/2020,Kosciusko,8,3
10/27/2020,Kosciusko,4,5
10/28/2020,Kosciusko,3,3
10/29/2020,Kosciusko,2,4
10/30/2020,Kosciusko,4,3
10/31/2020,Kosciusko,3,3
11/1/2020,Kosciusko,6,3
11/2/2020,Kosciusko,9,4
11/3/2020,Kosciusko,5,3
11/4/2020,Kosciusko,11,4
11/5/2020,Kosciusko,11,3
11/6/2020,Kosciusko,7,4
11/7/2020,Kosciusko,6,2
11/8/2020,Kosciusko,8,4
11/9/2020,Kosciusko,5,2
11/10/2020,Kosciusko,8,3
11/11/2020,Kosciusko,12,6
11/12/2020,Kosciusko,9,4
11/13/2020,Kosciusko,4,2
11/14/2020,Kosciusko,12,4
11/15/2020,Kosciusko,5,4
11/16/2020,Kosciusko,8,6
11/17/2020,Kosciusko,4,3
11/18/2020,Kosciusko,10,4
11/19/2020,Kosciusko,10,3
11/20/2020,Kosciusko,6,0
11/21/2020,Kosciusko,5,4
11/22/2020,Kosciusko,9,4
11/23/2020,Kosciusko,10,3
11/24/2020,Kosciusko,9,4
11/25/2020,Kosciusko,2,3
11/26/2020,Kosciusko,6,1
11/27/2020,Kosciusko,12,5
11/28/2020,Kosciusko,5,1
11/29/2020,Kosciusko,11,4
11/30/2020,Kosciusko,8,1
12/1/2020,Kosciusko,6,2
12/2/2020,Kosciusko,6,1
12/3/2020,Kosciusko,4,0
12/4/2020,Kosciusko,5,2
12/5/2020,Kosciusko,2,1
12/6/2020,Kosciusko,1,2
3/1/2020,La Porte,0,2
3/2/2020,La Porte,2,1
3/3/2020,La Porte,2,0
3/4/2020,La Porte,1,0
3/5/2020,La Porte,0,0
3/6/2020,La Porte,2,2
3/7/2020,La Porte,1,1
3/8/2020,La Porte,1,0
3/9/2020,La Porte,0,0
3/10/2020,La Porte,0,1
3/11/2020,La Porte,1,1
3/12/2020,La Porte,2,2
3/13/2020,La Porte,2,0
3/14/2020,La Porte,4,0
3/15/2020,La Porte,1,0
3/16/2020,La Porte,0,0
3/17/2020,La Porte,1,0
3/18/2020,La Porte,0,1
3/19/2020,La Porte,1,0
3/20/2020,La Porte,3,2
3/21/2020,La Porte,0,1
3/22/2020,La Porte,2,1
3/23/2020,La Porte,0,1
3/24/2020,La Porte,0,0
3/25/2020,La Porte,1,0
3/26/2020,La Porte,2,1
3/27/2020,La Porte,0,0
3/28/2020,La Porte,3,2
3/29/2020,La Porte,2,2
3/30/2020,La Porte,2,1
3/31/2020,La Porte,1,1
4/1/2020,La Porte,2,1
4/2/2020,La Porte,1,1
4/3/2020,La Porte,0,0
4/4/2020,La Porte,1,0
4/5/2020,La Porte,0,0
4/6/2020,La Porte,2,2
4/7/2020,La Porte,2,0
4/8/2020,La Porte,1,0
4/9/2020,La Porte,0,0
4/10/2020,La Porte,1,0
4/11/2020,La Porte,1,1
4/12/2020,La Porte,3,1
4/13/2020,La Porte,1,1
4/14/2020,La Porte,2,1
4/15/2020,La Porte,1,0
4/16/2020,La Porte,2,1
4/17/2020,La Porte,0,1
4/18/2020,La Porte,1,0
4/19/2020,La Porte,1,3
4/20/2020,La Porte,2,1
4/21/2020,La Porte,4,2
4/22/2020,La Porte,1,1
4/23/2020,La Porte,0,1
4/24/2020,La Porte,3,2
4/25/2020,La Porte,1,3
4/26/2020,La Porte,2,2
4/27/2020,La Porte,3,5
4/28/2020,La Porte,0,1
4/29/2020,La Porte,4,3
4/30/2020,La Porte,1,1
5/1/2020,La Porte,1,1
5/2/2020,La Porte,3,2
5/3/2020,La Porte,1,1
5/4/2020,La Porte,3,3
5/5/2020,La Porte,2,1
5/6/2020,La Porte,3,6
5/7/2020,La Porte,3,1
5/8/2020,La Porte,2,2
5/9/2020,La Porte,0,1
5/10/2020,La Porte,1,2
5/11/2020,La Porte,4,3
5/12/2020,La Porte,3,4
5/13/2020,La Porte,1,2
5/14/2020,La Porte,4,1
5/15/2020,La Porte,1,3
5/16/2020,La Porte,1,1
5/17/2020,La Porte,2,1
5/18/2020,La Porte,2,2
5/19/2020,La Porte,2,2
5/20/2020,La Porte,1,0
5/21/2020,La Porte,1,0
5/22/2020,La Porte,1,0
5/23/2020,La Porte,2,3
5/24/2020,La Porte,1,0
5/25/2020,La Porte,2,3
5/26/2020,La Porte,2,1
5/27/2020,La Porte,1,1
5/28/2020,La Porte,3,0
5/29/2020,La Porte,0,0
5/30/2020,La Porte,1,1
5/31/2020,La Porte,2,1
6/1/2020,La Porte,2,1
6/2/2020,La Porte,1,1
6/3/2020,La Porte,1,0
6/4/2020,La Porte,1,1
6/5/2020,La Porte,1,2
6/6/2020,La Porte,0,0
6/7/2020,La Porte,2,2
6/8/2020,La Porte,1,0
6/9/2020,La Porte,0,0
6/10/2020,La Porte,3,1
6/11/2020,La Porte,1,0
6/12/2020,La Porte,1,1
6/13/2020,La Porte,2,2
6/14/2020,La Porte,2,0
6/15/2020,La Porte,2,0
6/16/2020,La Porte,0,0
6/17/2020,La Porte,1,1
6/18/2020,La Porte,0,1
6/19/2020,La Porte,1,0
6/20/2020,La Porte,2,0
6/21/2020,La Porte,1,0
6/22/2020,La Porte,0,3
6/23/2020,La Porte,1,1
6/24/2020,La Porte,0,0
6/25/2020,La Porte,1,0
6/26/2020,La Porte,0,0
6/27/2020,La Porte,0,0
6/28/2020,La Porte,4,0
6/29/2020,La Porte,3,0
6/30/2020,La Porte,3,0
7/1/2020,La Porte,2,0
7/2/2020,La Porte,2,1
7/3/2020,La Porte,2,1
7/4/2020,La Porte,4,3
7/5/2020,La Porte,2,0
7/6/2020,La Porte,9,1
7/7/2020,La Porte,3,1
7/8/2020,La Porte,1,1
7/9/2020,La Porte,4,1
7/10/2020,La Porte,2,1
7/11/2020,La Porte,0,0
7/12/2020,La Porte,2,0
7/13/2020,La Porte,5,2
7/14/2020,La Porte,2,4
7/15/2020,La Porte,0,2
7/16/2020,La Porte,1,4
7/17/2020,La Porte,3,1
7/18/2020,La Porte,0,0
7/19/2020,La Porte,2,1
7/20/2020,La Porte,1,0
7/21/2020,La Porte,0,1
7/22/2020,La Porte,1,0
7/23/2020,La Porte,2,1
7/24/2020,La Porte,0,1
7/25/2020,La Porte,4,3
7/26/2020,La Porte,3,2
7/27/2020,La Porte,3,1
7/28/2020,La Porte,2,1
7/29/2020,La Porte,0,0
7/30/2020,La Porte,2,1
7/31/2020,La Porte,3,0
8/1/2020,La Porte,4,3
8/2/2020,La Porte,1,0
8/3/2020,La Porte,2,0
8/4/2020,La Porte,1,2
8/5/2020,La Porte,2,1
8/6/2020,La Porte,2,2
8/7/2020,La Porte,2,0
8/8/2020,La Porte,1,2
8/9/2020,La Porte,1,1
8/10/2020,La Porte,2,0
8/11/2020,La Porte,4,1
8/12/2020,La Porte,0,3
8/13/2020,La Porte,7,3
8/14/2020,La Porte,0,1
8/15/2020,La Porte,2,0
8/16/2020,La Porte,1,0
8/17/2020,La Porte,5,3
8/18/2020,La Porte,3,1
8/19/2020,La Porte,3,1
8/20/2020,La Porte,2,0
8/21/2020,La Porte,3,2
8/22/2020,La Porte,0,1
8/23/2020,La Porte,2,0
8/24/2020,La Porte,1,1
8/25/2020,La Porte,0,0
8/26/2020,La Porte,1,0
8/27/2020,La Porte,2,1
8/28/2020,La Porte,0,1
8/29/2020,La Porte,0,0
8/30/2020,La Porte,1,0
8/31/2020,La Porte,1,2
9/1/2020,La Porte,1,1
9/2/2020,La Porte,1,4
9/3/2020,La Porte,4,2
9/4/2020,La Porte,2,1
9/5/2020,La Porte,1,0
9/6/2020,La Porte,6,1
9/7/2020,La Porte,2,1
9/8/2020,La Porte,3,0
9/9/2020,La Porte,1,2
9/10/2020,La Porte,1,0
9/11/2020,La Porte,3,1
9/12/2020,La Porte,2,1
9/13/2020,La Porte,1,1
9/14/2020,La Porte,5,1
9/15/2020,La Porte,2,0
9/16/2020,La Porte,4,3
9/17/2020,La Porte,4,1
9/18/2020,La Porte,1,2
9/19/2020,La Porte,4,2
9/20/2020,La Porte,0,1
9/21/2020,La Porte,1,2
9/22/2020,La Porte,1,3
9/23/2020,La Porte,0,1
9/24/2020,La Porte,5,6
9/25/2020,La Porte,2,0
9/26/2020,La Porte,2,2
9/27/2020,La Porte,5,3
9/28/2020,La Porte,2,2
9/29/2020,La Porte,4,2
9/30/2020,La Porte,1,1
10/1/2020,La Porte,1,1
10/2/2020,La Porte,1,1
10/3/2020,La Porte,5,2
10/4/2020,La Porte,4,0
10/5/2020,La Porte,2,3
10/6/2020,La Porte,6,5
10/7/2020,La Porte,6,1
10/8/2020,La Porte,3,2
10/9/2020,La Porte,11,7
10/10/2020,La Porte,7,4
10/11/2020,La Porte,3,5
10/12/2020,La Porte,7,3
10/13/2020,La Porte,4,2
10/14/2020,La Porte,1,0
10/15/2020,La Porte,3,4
10/16/2020,La Porte,5,4
10/17/2020,La Porte,6,4
10/18/2020,La Porte,10,5
10/19/2020,La Porte,2,1
10/20/2020,La Porte,3,2
10/21/2020,La Porte,8,3
10/22/2020,La Porte,9,6
10/23/2020,La Porte,4,2
10/24/2020,La Porte,4,3
10/25/2020,La Porte,4,0
10/26/2020,La Porte,9,1
10/27/2020,La Porte,4,4
10/28/2020,La Porte,3,2
10/29/2020,La Porte,8,3
10/30/2020,La Porte,8,3
10/31/2020,La Porte,5,0
11/1/2020,La Porte,8,3
11/2/2020,La Porte,13,8
11/3/2020,La Porte,8,3
11/4/2020,La Porte,11,1
11/5/2020,La Porte,10,4
11/6/2020,La Porte,8,1
11/7/2020,La Porte,12,7
11/8/2020,La Porte,9,6
11/9/2020,La Porte,12,1
11/10/2020,La Porte,5,3
11/11/2020,La Porte,9,8
11/12/2020,La Porte,10,1
11/13/2020,La Porte,3,1
11/14/2020,La Porte,8,3
11/15/2020,La Porte,4,2
11/16/2020,La Porte,6,8
11/17/2020,La Porte,6,9
11/18/2020,La Porte,11,7
11/19/2020,La Porte,7,5
11/20/2020,La Porte,5,3
11/21/2020,La Porte,4,4
11/22/2020,La Porte,6,7
11/23/2020,La Porte,2,6
11/24/2020,La Porte,8,4
11/25/2020,La Porte,6,6
11/26/2020,La Porte,5,2
11/27/2020,La Porte,7,6
11/28/2020,La Porte,8,5
11/29/2020,La Porte,6,4
11/30/2020,La Porte,7,7
12/1/2020,La Porte,8,2
12/2/2020,La Porte,12,3
12/3/2020,La Porte,10,1
12/4/2020,La Porte,7,3
12/5/2020,La Porte,5,2
12/6/2020,La Porte,7,2
3/1/2020,Lagrange,0,0
3/2/2020,Lagrange,0,0
3/3/2020,Lagrange,1,0
3/4/2020,Lagrange,1,1
3/5/2020,Lagrange,0,1
3/6/2020,Lagrange,0,0
3/7/2020,Lagrange,0,0
3/8/2020,Lagrange,2,0
3/9/2020,Lagrange,0,0
3/10/2020,Lagrange,1,1
3/11/2020,Lagrange,0,0
3/12/2020,Lagrange,0,0
3/13/2020,Lagrange,1,0
3/14/2020,Lagrange,0,0
3/15/2020,Lagrange,1,0
3/16/2020,Lagrange,0,1
3/17/2020,Lagrange,0,0
3/18/2020,Lagrange,1,1
3/19/2020,Lagrange,1,0
3/20/2020,Lagrange,0,0
3/21/2020,Lagrange,0,0
3/22/2020,Lagrange,0,0
3/23/2020,Lagrange,0,0
3/24/2020,Lagrange,1,1
3/25/2020,Lagrange,1,0
3/26/2020,Lagrange,1,1
3/27/2020,Lagrange,1,0
3/28/2020,Lagrange,0,0
3/29/2020,Lagrange,1,0
3/30/2020,Lagrange,0,0
3/31/2020,Lagrange,1,2
4/1/2020,Lagrange,0,1
4/2/2020,Lagrange,1,0
4/3/2020,Lagrange,1,0
4/4/2020,Lagrange,0,1
4/5/2020,Lagrange,1,0
4/6/2020,Lagrange,2,1
4/7/2020,Lagrange,0,0
4/8/2020,Lagrange,0,0
4/9/2020,Lagrange,0,0
4/10/2020,Lagrange,0,0
4/11/2020,Lagrange,1,0
4/12/2020,Lagrange,1,0
4/13/2020,Lagrange,0,0
4/14/2020,Lagrange,0,0
4/15/2020,Lagrange,1,1
4/16/2020,Lagrange,0,0
4/17/2020,Lagrange,0,0
4/18/2020,Lagrange,2,0
4/19/2020,Lagrange,1,0
4/20/2020,Lagrange,1,1
4/21/2020,Lagrange,0,0
4/22/2020,Lagrange,0,0
4/23/2020,Lagrange,1,0
4/24/2020,Lagrange,0,1
4/25/2020,Lagrange,0,0
4/26/2020,Lagrange,0,0
4/27/2020,Lagrange,1,2
4/28/2020,Lagrange,1,1
4/29/2020,Lagrange,0,0
4/30/2020,Lagrange,0,0
5/1/2020,Lagrange,2,0
5/2/2020,Lagrange,0,0
5/3/2020,Lagrange,0,0
5/4/2020,Lagrange,0,0
5/5/2020,Lagrange,1,0
5/6/2020,Lagrange,1,0
5/7/2020,Lagrange,0,0
5/8/2020,Lagrange,0,0
5/9/2020,Lagrange,0,0
5/10/2020,Lagrange,0,1
5/11/2020,Lagrange,0,0
5/12/2020,Lagrange,0,0
5/13/2020,Lagrange,0,0
5/14/2020,Lagrange,0,0
5/15/2020,Lagrange,1,2
5/16/2020,Lagrange,1,0
5/17/2020,Lagrange,0,1
5/18/2020,Lagrange,0,0
5/19/2020,Lagrange,0,0
5/20/2020,Lagrange,0,0
5/21/2020,Lagrange,0,1
5/22/2020,Lagrange,1,0
5/23/2020,Lagrange,0,0
5/24/2020,Lagrange,0,0
5/25/2020,Lagrange,1,2
5/26/2020,Lagrange,1,0
5/27/2020,Lagrange,1,0
5/28/2020,Lagrange,1,1
5/29/2020,Lagrange,2,1
5/30/2020,Lagrange,1,0
5/31/2020,Lagrange,1,0
6/1/2020,Lagrange,2,1
6/2/2020,Lagrange,4,1
6/3/2020,Lagrange,2,4
6/4/2020,Lagrange,2,4
6/5/2020,Lagrange,1,5
6/6/2020,Lagrange,1,3
6/7/2020,Lagrange,1,1
6/8/2020,Lagrange,2,3
6/9/2020,Lagrange,2,1
6/10/2020,Lagrange,6,3
6/11/2020,Lagrange,6,3
6/12/2020,Lagrange,4,7
6/13/2020,Lagrange,3,3
6/14/2020,Lagrange,1,1
6/15/2020,Lagrange,0,2
6/16/2020,Lagrange,1,1
6/17/2020,Lagrange,2,3
6/18/2020,Lagrange,4,0
6/19/2020,Lagrange,4,4
6/20/2020,Lagrange,0,1
6/21/2020,Lagrange,0,2
6/22/2020,Lagrange,0,0
6/23/2020,Lagrange,2,0
6/24/2020,Lagrange,1,1
6/25/2020,Lagrange,1,0
6/26/2020,Lagrange,3,2
6/27/2020,Lagrange,2,0
6/28/2020,Lagrange,0,0
6/29/2020,Lagrange,1,1
6/30/2020,Lagrange,2,0
7/1/2020,Lagrange,0,0
7/2/2020,Lagrange,2,1
7/3/2020,Lagrange,0,1
7/4/2020,Lagrange,2,0
7/5/2020,Lagrange,0,0
7/6/2020,Lagrange,0,0
7/7/2020,Lagrange,0,0
7/8/2020,Lagrange,0,0
7/9/2020,Lagrange,0,0
7/10/2020,Lagrange,1,0
7/11/2020,Lagrange,0,0
7/12/2020,Lagrange,1,0
7/13/2020,Lagrange,0,0
7/14/2020,Lagrange,1,0
7/15/2020,Lagrange,1,0
7/16/2020,Lagrange,1,0
7/17/2020,Lagrange,1,0
7/18/2020,Lagrange,0,0
7/19/2020,Lagrange,1,1
7/20/2020,Lagrange,0,0
7/21/2020,Lagrange,0,0
7/22/2020,Lagrange,0,0
7/23/2020,Lagrange,2,1
7/24/2020,Lagrange,1,0
7/25/2020,Lagrange,0,0
7/26/2020,Lagrange,0,0
7/27/2020,Lagrange,0,1
7/28/2020,Lagrange,2,0
7/29/2020,Lagrange,0,0
7/30/2020,Lagrange,0,1
7/31/2020,Lagrange,0,0
8/1/2020,Lagrange,1,1
8/2/2020,Lagrange,1,0
8/3/2020,Lagrange,0,0
8/4/2020,Lagrange,0,0
8/5/2020,Lagrange,0,0
8/6/2020,Lagrange,1,0
8/7/2020,Lagrange,1,0
8/8/2020,Lagrange,0,0
8/9/2020,Lagrange,1,0
8/10/2020,Lagrange,0,1
8/11/2020,Lagrange,1,0
8/12/2020,Lagrange,1,0
8/13/2020,Lagrange,0,0
8/14/2020,Lagrange,2,0
8/15/2020,Lagrange,1,1
8/16/2020,Lagrange,1,0
8/17/2020,Lagrange,0,0
8/18/2020,Lagrange,0,0
8/19/2020,Lagrange,0,0
8/20/2020,Lagrange,0,1
8/21/2020,Lagrange,0,0
8/22/2020,Lagrange,2,1
8/23/2020,Lagrange,1,0
8/24/2020,Lagrange,1,0
8/25/2020,Lagrange,1,0
8/26/2020,Lagrange,2,1
8/27/2020,Lagrange,0,0
8/28/2020,Lagrange,2,0
8/29/2020,Lagrange,0,0
8/30/2020,Lagrange,2,0
8/31/2020,Lagrange,1,0
9/1/2020,Lagrange,1,0
9/2/2020,Lagrange,0,0
9/3/2020,Lagrange,1,0
9/4/2020,Lagrange,0,0
9/5/2020,Lagrange,1,0
9/6/2020,Lagrange,0,0
9/7/2020,Lagrange,1,1
9/8/2020,Lagrange,1,0
9/9/2020,Lagrange,0,0
9/10/2020,Lagrange,1,0
9/11/2020,Lagrange,2,0
9/12/2020,Lagrange,2,1
9/13/2020,Lagrange,1,0
9/14/2020,Lagrange,0,0
9/15/2020,Lagrange,1,0
9/16/2020,Lagrange,0,0
9/17/2020,Lagrange,0,1
9/18/2020,Lagrange,1,0
9/19/2020,Lagrange,1,0
9/20/2020,Lagrange,0,0
9/21/2020,Lagrange,0,0
9/22/2020,Lagrange,0,0
9/23/2020,Lagrange,0,1
9/24/2020,Lagrange,1,0
9/25/2020,Lagrange,0,0
9/26/2020,Lagrange,0,0
9/27/2020,Lagrange,0,0
9/28/2020,Lagrange,2,0
9/29/2020,Lagrange,4,1
9/30/2020,Lagrange,0,0
10/1/2020,Lagrange,1,0
10/2/2020,Lagrange,1,0
10/3/2020,Lagrange,3,1
10/4/2020,Lagrange,2,1
10/5/2020,Lagrange,0,1
10/6/2020,Lagrange,1,0
10/7/2020,Lagrange,0,0
10/8/2020,Lagrange,1,1
10/9/2020,Lagrange,1,0
10/10/2020,Lagrange,1,1
10/11/2020,Lagrange,4,1
10/12/2020,Lagrange,3,2
10/13/2020,Lagrange,2,0
10/14/2020,Lagrange,1,1
10/15/2020,Lagrange,1,1
10/16/2020,Lagrange,0,0
10/17/2020,Lagrange,1,0
10/18/2020,Lagrange,1,0
10/19/2020,Lagrange,1,1
10/20/2020,Lagrange,3,2
10/21/2020,Lagrange,0,0
10/22/2020,Lagrange,1,0
10/23/2020,Lagrange,1,0
10/24/2020,Lagrange,2,1
10/25/2020,Lagrange,3,0
10/26/2020,Lagrange,3,1
10/27/2020,Lagrange,1,1
10/28/2020,Lagrange,2,2
10/29/2020,Lagrange,1,1
10/30/2020,Lagrange,0,2
10/31/2020,Lagrange,2,0
11/1/2020,Lagrange,4,4
11/2/2020,Lagrange,4,3
11/3/2020,Lagrange,2,3
11/4/2020,Lagrange,6,0
11/5/2020,Lagrange,2,3
11/6/2020,Lagrange,5,2
11/7/2020,Lagrange,7,5
11/8/2020,Lagrange,6,2
11/9/2020,Lagrange,5,1
11/10/2020,Lagrange,2,1
11/11/2020,Lagrange,5,2
11/12/2020,Lagrange,3,3
11/13/2020,Lagrange,5,2
11/14/2020,Lagrange,2,2
11/15/2020,Lagrange,0,4
11/16/2020,Lagrange,1,4
11/17/2020,Lagrange,5,2
11/18/2020,Lagrange,2,1
11/19/2020,Lagrange,3,2
11/20/2020,Lagrange,10,1
11/21/2020,Lagrange,4,1
11/22/2020,Lagrange,1,1
11/23/2020,Lagrange,2,0
11/24/2020,Lagrange,2,2
11/25/2020,Lagrange,5,3
11/26/2020,Lagrange,1,0
11/27/2020,Lagrange,1,0
11/28/2020,Lagrange,2,1
11/29/2020,Lagrange,1,0
11/30/2020,Lagrange,2,0
12/1/2020,Lagrange,1,2
12/2/2020,Lagrange,3,3
12/3/2020,Lagrange,2,0
12/4/2020,Lagrange,2,0
12/5/2020,Lagrange,2,2
12/6/2020,Lagrange,0,1
3/1/2020,Lake,5,2
3/2/2020,Lake,10,9
3/3/2020,Lake,8,2
3/4/2020,Lake,11,2
3/5/2020,Lake,12,3
3/6/2020,Lake,8,3
3/7/2020,Lake,4,1
3/8/2020,Lake,8,3
3/9/2020,Lake,11,4
3/10/2020,Lake,4,3
3/11/2020,Lake,8,4
3/12/2020,Lake,10,2
3/13/2020,Lake,11,6
3/14/2020,Lake,10,6
3/15/2020,Lake,5,4
3/16/2020,Lake,16,4
3/17/2020,Lake,14,9
3/18/2020,Lake,9,6
3/19/2020,Lake,11,4
3/20/2020,Lake,10,6
3/21/2020,Lake,9,6
3/22/2020,Lake,19,15
3/23/2020,Lake,13,10
3/24/2020,Lake,9,10
3/25/2020,Lake,14,14
3/26/2020,Lake,16,13
3/27/2020,Lake,22,14
3/28/2020,Lake,18,12
3/29/2020,Lake,21,13
3/30/2020,Lake,18,13
3/31/2020,Lake,16,23
4/1/2020,Lake,19,12
4/2/2020,Lake,12,18
4/3/2020,Lake,20,19
4/4/2020,Lake,19,12
4/5/2020,Lake,20,13
4/6/2020,Lake,34,23
4/7/2020,Lake,19,19
4/8/2020,Lake,17,21
4/9/2020,Lake,14,18
4/10/2020,Lake,22,15
4/11/2020,Lake,8,12
4/12/2020,Lake,16,13
4/13/2020,Lake,31,24
4/14/2020,Lake,16,18
4/15/2020,Lake,18,14
4/16/2020,Lake,19,13
4/17/2020,Lake,24,12
4/18/2020,Lake,16,13
4/19/2020,Lake,19,11
4/20/2020,Lake,20,10
4/21/2020,Lake,16,15
4/22/2020,Lake,19,6
4/23/2020,Lake,13,10
4/24/2020,Lake,19,9
4/25/2020,Lake,20,17
4/26/2020,Lake,14,9
4/27/2020,Lake,29,13
4/28/2020,Lake,16,11
4/29/2020,Lake,19,13
4/30/2020,Lake,17,10
5/1/2020,Lake,13,13
5/2/2020,Lake,13,18
5/3/2020,Lake,23,17
5/4/2020,Lake,21,10
5/5/2020,Lake,24,14
5/6/2020,Lake,23,14
5/7/2020,Lake,24,15
5/8/2020,Lake,15,14
5/9/2020,Lake,13,7
5/10/2020,Lake,11,10
5/11/2020,Lake,19,10
5/12/2020,Lake,22,16
5/13/2020,Lake,25,8
5/14/2020,Lake,21,6
5/15/2020,Lake,7,6
5/16/2020,Lake,19,8
5/17/2020,Lake,14,11
5/18/2020,Lake,18,13
5/19/2020,Lake,21,9
5/20/2020,Lake,23,14
5/21/2020,Lake,21,11
5/22/2020,Lake,20,8
5/23/2020,Lake,16,7
5/24/2020,Lake,15,2
5/25/2020,Lake,22,13
5/26/2020,Lake,28,15
5/27/2020,Lake,25,10
5/28/2020,Lake,15,9
5/29/2020,Lake,14,9
5/30/2020,Lake,11,3
5/31/2020,Lake,19,6
